kp,filename,samples,transitions,mean_rise_time_s,mean_settling_time_s,max_overshoot_percent,mean_overshoot_percent,mean_steady_abs_bias_cps,mean_steady_mae_cps,mean_steady_rmse_cps,mean_steady_noise_cps,mean_pwm_std,mean_abs_pid,max_saturation_fraction
0.0,right_kp_0.0.txt,2400,6,0.18111111111111114,1.3283333333333334,0.0,0.0,62.0,62.0,79.43783226745397,48.81754705171926,8.289665250534503e-15,0.0,0.0
0.01,right_kp_0.01.txt,2400,6,0.04694444444444445,0.07,5.000000000000004,4.1666666666666705,27.555555555555554,30.0,54.68952943652033,47.087162084213084,0.4708716208421309,0.3,0.006688963210702341
0.02,right_kp_0.02.txt,2400,6,0.03361111111111111,0.060000000000000005,10.000000000000009,7.500000000000007,3.777777777777778,29.33333333333333,53.99507060457315,53.73264411114673,1.074652882222935,0.5866666666666667,0.013377926421404682
0.03,right_kp_0.03.txt,2400,6,0.034944444444444445,0.085,14.999999999999991,10.000000000000005,3.2222222222222228,30.555555555555554,54.95011123414081,54.677055458922105,1.640311663767663,0.9166666666666666,0.016722408026755852
0.04,right_kp_0.04.txt,2400,6,0.03361111111111111,0.8450000000000001,19.999999999999996,11.66666666666667,7.0,31.66666666666667,56.427188390247615,55.672673276247984,2.226906931049919,1.2666666666666666,0.016722408026755852
0.05,right_kp_0.05.txt,2400,6,0.03380555555555556,1.9733333333333334,19.999999999999996,13.33333333333333,14.444444444444445,37.333333333333336,61.92942334384077,59.76631827199651,2.979995852676978,1.866666666666667,0.016722408026755852
0.06,right_kp_0.06.txt,2400,6,0.035277777777777776,2.0633333333333335,25.0,15.000000000000005,22.222222222222225,43.333333333333336,66.99666627115627,62.83302386174551,3.747976170615566,2.6,0.016722408026755852
