kp,filename,samples,transitions,mean_rise_time_s,mean_settling_time_s,max_overshoot_percent,mean_overshoot_percent,mean_steady_abs_bias_cps,mean_steady_mae_cps,mean_steady_rmse_cps,mean_steady_noise_cps,mean_pwm_std,mean_abs_pid,max_saturation_fraction
0.0,left_kp_0.0.txt,2400,6,0.24916666666666668,2.8475,0.0,0.0,130.55555555555557,130.55555555555557,138.71201958001961,46.02719746027385,9.473903143468002e-15,0.0,0.0
0.01,left_kp_0.01.txt,2400,6,0.047499999999999994,0.085,5.000000000000004,0.833333333333334,45.444444444444436,46.11111111111111,67.57423573049809,49.46981173470751,0.4946978358037503,0.4611111111111111,0.01
0.02,left_kp_0.02.txt,2400,6,0.03530555555555556,0.051666666666666666,5.000000000000004,3.333333333333336,27.222222222222225,30.333333333333332,54.97888123722313,47.40401364021955,0.9480800369683505,0.6066666666666666,0.013377926421404682
0.03,left_kp_0.03.txt,2400,6,0.03438888888888889,0.065,10.000000000000009,7.500000000000007,15.333333333333334,27.11111111111111,51.84520738618702,48.793561823849245,1.4638066597155186,0.8133333333333334,0.016722408026755852
0.04,left_kp_0.04.txt,2400,6,0.03411111111111111,0.075,14.999999999999991,10.83333333333333,5.4444444444444455,31.444444444444443,55.59944440687095,54.83714342497891,2.1934855868881162,1.2577777777777777,0.016722408026755852
